y/D,u (x/D=6.5),u (x/D=7.0),u (x/D=7.5),u (x/D=8.0),u (x/D=8.5),u (x/D=11.0),u (x/D=11.5),u (x/D=12.0),u (x/D=12.5),u (x/D=13.0),u (x/D=13.5)
-1.99947863698591,10.1079958393335,10.0903477580386,10.0800139064287,10.0774226551015,10.0943721720648,10.1685668603715,10.1534047245407,10.1350508561236,10.1179451301279,10.1096862554796,10.1058855624119
-1.98170549354603,10.1087849055291,10.0903601653883,10.0774897471175,10.0749444233829,10.0926489945721,10.1640762007269,10.1490681828425,10.1292457701059,10.1138254447089,10.1064549978309,10.1015017992988
-1.96393235010616,10.1099111605787,10.0897554389816,10.0748974338567,10.0731939554514,10.0914692153109,10.1593323045257,10.1444839236593,10.1243410087961,10.1099058224311,10.1015813727412,10.0952894399953
-1.94615920666628,10.1106611975103,10.0893533382672,10.0723498218325,10.0715352171017,10.0899722751448,10.1558558671754,10.1404657148306,10.1215250770572,10.1065480777636,10.0962147276334,10.0878919331056
-1.92838606322641,10.1099858211841,10.0883250678323,10.070433635534,10.0691635678086,10.0879060706105,10.1552871987921,10.1381372275881,10.1195931718315,10.1031306698417,10.0905370644393,10.0801299898735
-1.91061291978653,10.1083065593746,10.0868242102785,10.068783199264,10.0666011668978,10.0852142046853,10.1592067902119,10.1383294342708,10.1170870170173,10.0989840577113,10.0850842738729,10.0731916011687
-1.89283977634666,10.1069025657996,10.0853364350454,10.0674173330198,10.0647517574109,10.0836770435725,10.1661149814504,10.1404991744864,10.1137864332941,10.0947949779444,10.0796205528488,10.0680449612753
-1.87506663290678,10.1065143570912,10.0848788789282,10.0663679569497,10.0645891408518,10.085174760654,10.1713019270419,10.1425058512523,10.1116047317373,10.090907498259,10.0740857562247,10.0638950807843
-1.85729348946691,10.1059543812246,10.0850507679253,10.0660823762085,10.0652522834313,10.0883638095627,10.1715250551836,10.1426802523909,10.1109209869237,10.0877411714925,10.0691154319769,10.0596184656583
-1.83952034602703,10.1042770522789,10.0847891583549,10.065969126304,10.0657469057117,10.0911536901151,10.1678019323524,10.1394977345931,10.1108980058338,10.0861514467689,10.0665452650814,10.0547810422847
-1.82174720258716,10.1015711374341,10.0824747313047,10.0652344873741,10.0653440763078,10.0937641946953,10.1611456620938,10.1345945059787,10.1098681077566,10.0858133957372,10.0659783163984,10.0506305059264
-1.80397405914728,10.0993832788839,10.07936337794,10.0632162291822,10.0653025208665,10.0967635601845,10.1542140791732,10.1299374612122,10.1074471192046,10.0847716181612,10.0651437776838,10.0473059247966
-1.78620091570741,10.0995927747374,10.0778083244027,10.0619780213039,10.0668154764813,10.100640378333,10.1493359460636,10.1272814857122,10.1043265689761,10.0828005508065,10.0634909759505,10.0446540299913
-1.76842777226753,10.1031576444724,10.0789716999934,10.0641784332646,10.070100992949,10.1037328784745,10.1472574209903,10.1266558218988,10.1027288125525,10.0810066516559,10.0618706126976,10.0420809492169
-1.75065462882766,10.1093263769881,10.0824242618327,10.0689112262379,10.0732747206975,10.1049798883247,10.1464549339701,10.1275554028624,10.1032329620127,10.0806051295835,10.0609387165635,10.0396649665442
-1.73288148538778,10.1168122170543,10.0876166752469,10.0739564090293,10.0755730702317,10.104727578137,10.1470630738206,10.1276786845829,10.1039862750036,10.0804435045269,10.0609039772847,10.0374923328906
-1.71510834194791,10.1246291738284,10.0942887486792,10.0779704748084,10.0763253962554,10.10422198178,10.1490827073724,10.1268802448522,10.1015301848257,10.0787707982548,10.0598683650946,10.0357435193766
-1.69733519850804,10.1312409495042,10.1013063311189,10.079866020916,10.0761053069297,10.1022272517047,10.1523758034318,10.1256785973972,10.096422505215,10.0727073931651,10.0563558523586,10.0330774792486
