y/D,u (x/D=3.0),u (x/D=3.5),u (x/D=4.0),u (x/D=4.5),u (x/D=5.0),u (x/D=5.5),u (x/D=6.0),u (x/D=6.5),u (x/D=7.0),u (x/D=7.5),u (x/D=8.0)
-1.99947863698591,10.0885738375614,10.0763460380633,10.0655717282066,10.0546351744502,10.0452957602606,10.0423211540396,10.0430907096722,10.0447750039881,10.0464789742634,10.046051398056,10.0474291726637
-1.98170549354603,10.0892496131196,10.075539842483,10.0630950219337,10.0538476654646,10.0464095118581,10.0438325840359,10.0466794697219,10.0493065446554,10.0509057316068,10.0495958046909,10.0509130312727
-1.96393235010616,10.0898018640436,10.074614738202,10.061282265823,10.0534042869483,10.0476425020741,10.0455172989346,10.0496759878676,10.0531794108873,10.0548763281999,10.053243487762,10.0537573486617
-1.94615920666628,10.0906346689231,10.0740069608043,10.0612114102125,10.0534676255709,10.0480968142197,10.0462188275998,10.0516930115727,10.0555123176396,10.0581989800367,10.0566914952508,10.0564849822423
-1.92838606322641,10.0915565781842,10.0743301165782,10.0626443910635,10.0535245554479,10.0468223195653,10.045334814676,10.0517745081742,10.0566138675884,10.0605532173122,10.0600091195281,10.0595262469359
-1.91061291978653,10.0919579244526,10.0752008221687,10.0642871275725,10.0526837531835,10.0447505648284,10.0432459774896,10.0500046011915,10.0568472333132,10.0621288431218,10.0627411604773,10.0628812757646
-1.89283977634666,10.0918964877415,10.0759416567222,10.0646951254878,10.0511017351883,10.0432474401245,10.0414147886367,10.0477307526775,10.0565901433673,10.0630560497448,10.0647284596687,10.0661422555928
-1.87506663290678,10.0922179451868,10.0764915128759,10.0635517643238,10.0492421719683,10.0428087534771,10.0404829022612,10.0461192383873,10.0556117105317,10.063421202099,10.0659132224421,10.0695362650306
-1.85729348946691,10.0924514577037,10.0761155479798,10.0608572076977,10.0479907549185,10.0430903819061,10.0406993517718,10.0459251771722,10.0556549527841,10.0640465811476,10.0677436486683,10.0734075902095
-1.83952034602703,10.0912769027167,10.0733228362726,10.0568645388798,10.047364814136,10.0438118663869,10.0418590917421,10.0474264798032,10.0576660769819,10.0663175285562,10.0707652352768,10.0772603584849
-1.82174720258716,10.0880344137694,10.0688191648663,10.0523522595517,10.0467240122127,10.0446785813236,10.043779404676,10.0502053909993,10.0608950609615,10.069832832921,10.0743715880016,10.0800456889248
-1.80397405914728,10.0841133806171,10.06446233183,10.0493384198212,10.0455112210821,10.0455956121928,10.0461342703218,10.0536641288233,10.0640839206218,10.073333342704,10.0772768757719,10.0813481667394
-1.78620091570741,10.0811174966547,10.0625318509226,10.0492931503394,10.0449679204492,10.0468749124318,10.0493977822071,10.0578076065473,10.0673760333418,10.075913880265,10.0793175050544,10.0814695183516
-1.76842777226753,10.0797075759042,10.0635509916259,10.051550850832,10.0461945158333,10.0496945040475,10.0540821409083,10.0628536789682,10.0711371703925,10.0777135362684,10.0804559020831,10.0812574532682
-1.75065462882766,10.0804951726749,10.0665770066514,10.0546688155704,10.0493615780724,10.0541643540369,10.0605528440619,10.0682509122105,10.0756675443537,10.0792385083456,10.0815095364338,10.0812757025878
-1.73288148538778,10.0831355236525,10.0707089702151,10.0588119377183,10.0539788928501,10.0596229293822,10.0680423013733,10.0739423100231,10.0806904027716,10.081700847672,10.0832912558863,10.082331421347
-1.71510834194791,10.0863643724618,10.0750743379956,10.0638333381564,10.0599589083708,10.0656076486349,10.0753534023,10.0800754666028,10.0859073990881,10.0854327037967,10.0863294448608,10.0846289812818
-1.69733519850804,10.0897674332099,10.0786120834025,10.0693951370123,10.0675276202212,10.0721382465205,10.0808565682493,10.0863463335235,10.0906245404387,10.0899742034904,10.089987750537,10.0878387643893
-1.67956205506816,10.0933722429025,10.0819392038502,10.0750995508413,10.0754564649254,10.0787137312623,10.0849399264513,10.0913290731014,10.0946667187259,10.0938214325721,10.0935847246592,10.091117958951
-1.66178891162829,10.0972003784577,10.0857383213711,10.0807005912563,10.0818376136682,10.0845456394606,10.0882657770823,10.0942248923511,10.0970173149343,10.0958945028174,10.0961396229201,10.0933074677108
-1.64401576818841,10.1007843429029,10.0902708757116,10.0858297102143,10.0866660185881,10.0893446755846,10.091438058735,10.0950324973067,10.0977706360482,10.0957569860657,10.0973152124164,10.0936249135731
-1.62624262474854,10.104009885099,10.0947377795649,10.0906603436777,10.0902448088165,10.0931859952062,10.0938453792166,10.0954889656632,10.0976301250149,10.0945697671651,10.096373968381,10.0929403157939
-1.60846948130866,10.1078731210431,10.0991049352055,10.0952179000874,10.0931243231987,10.0951309236826,10.0953770191234,10.0962961338536,10.0977642723725,10.0934801566336,10.0946430155008,10.0922966634045
-1.59069633786879,10.1135515884759,10.1040177519478,10.0992499825137,10.094804667824,10.0951280636059,10.0953834689532,10.0971603092356,10.097890286352,10.0931266483668,10.0936081022408,10.092427580723
-1.57292319442891,10.1209485388838,10.1097366824287,10.1023085972739,10.095836205659,10.0940774112102,10.0945136820092,10.0975301995982,10.0978215531687,10.0932626572089,10.0932509719627,10.0927108366666
-1.55515005098904,10.1288206025626,10.1152537556831,10.1050008104161,10.0969077579587,10.0936060292636,10.0932706353166,10.0972453823103,10.0969581939752,10.0930682273641,10.0923719290341,10.0915475522895
-1.53737690754916,10.1356112667269,10.1195880271499,10.107415708538,10.0984248374956,10.0938064280912,10.0922205449441,10.0958418222078,10.0953097637107,10.0918134614648,10.091008083591,10.0883599912632
-1.51960376410929,10.1409871782847,10.1221840537059,10.1093537762084,10.0996627382637,10.0940707428217,10.0913293014878,10.0936845128522,10.0927823612918,10.0897035593572,10.088980746878,10.0840106685278
-1.50183062066941,10.1451106210891,10.1241755273374,10.1102880299381,10.1003333292529,10.0943265070381,10.0910970863499,10.0912709885975,10.0903537534724,10.0871577948862,10.0865560418491,10.0791639917781
-1.48405747722954,10.148819574434,10.1260902364658,10.1105727122345,10.0999858906148,10.0945742343869,10.0912066896839,10.0892901548557,10.0880504967323,10.0848373234076,10.0835467401764,10.0748164768899
-1.46628433378966,10.1525547202998,10.1286248864803,10.1111334225779,10.0994372568742,10.0944215928646,10.0913243188926,10.0880098041464,10.0859363324163,10.0822671131901,10.0806206601524,10.0713789498829
-1.44851119034979,10.156441758653,10.1313885699277,10.1128357581681,10.0996255916427,10.0940704164987,10.0906492179047,10.0872349682042,10.0838059796809,10.0788850148569,10.0773062964051,10.0686625540294
-1.43073804690991,10.1596555406112,10.1339588770463,10.1148655908764,10.1010814248588,10.0936359798152,10.089392209907,10.0857050322598,10.0813743775529,10.0746442873867,10.0728615544415,10.0654076745051
-1.41296490347004,10.1612025817232,10.1354585690872,10.1163079014298,10.1026783578747,10.0931481329918,10.0874362027256,10.0826737743262,10.0773403245093,10.0700120490809,10.0661461839778,10.060519439195
-1.39519176003017,10.159840866418,10.1357810480606,10.1166053794183,10.1035117415685,10.0921392034868,10.0848588151339,10.0781705645202,10.0717707841051,10.0644925445111,10.0579719906631,10.0540945273316
-1.37741861659029,10.1563003652039,10.1343022132746,10.1162390042738,10.103394403903,10.0910949108691,10.0817471184516,10.0740359173584,10.0652776873382,10.0579690879075,10.0494905794468,10.0475733337936
-1.35964547315042,10.1517073383084,10.1319162525091,10.1153863038622,10.103042087384,10.09044151664,10.0789809347897,10.0714099126476,10.0597616076679,10.0506031693602,10.0428271176646,10.0420158425563
-1.34187232971054,10.1479559160051,10.1293896027038,10.1143717000406,10.1019143956125,10.0897939809082,10.076709741387,10.0692871996657,10.0561084245488,10.0440502962121,10.0387622920672,10.0380923751755
-1.32409918627067,10.145504935807,10.1275363864775,10.11277206498,10.0996627827514,10.0876489893495,10.0748612754485,10.0662726903746,10.0527661530729,10.0399018582259,10.0362761471947,10.0343925824876
-1.30632604283079,10.1433853918635,10.1257964438097,10.1102368029677,10.0955123449852,10.0833815545399,10.0718815786072,10.0620289786936,10.0476608016805,10.0374476733037,10.0323605582287,10.0281242874474
-1.28855289939092,10.1402290290489,10.1231832933781,10.1063315109284,10.0897847903975,10.0764661568709,10.0667879322356,10.0560598292999,10.0412436547207,10.0332857850713,10.025686759956,10.0164720496537
-1.27077975595104,10.1355699022583,10.1183582487652,10.1009224460845,10.0823261523166,10.0680988660329,10.0592511644894,10.0491454812784,10.0337534706871,10.0253407199018,10.0158670813646,10.0022145379007
-1.25300661251117,10.1290724165698,10.111961312416,10.0939369622762,10.0749797954507,10.0605868023443,10.0512270906865,10.0425665053324,10.0262978455805,10.0140568078782,10.0042782489534,9.98915764121113
