y/D,u (x/D=6.5),u (x/D=7.0),u (x/D=7.5),u (x/D=8.0),u (x/D=8.5),u (x/D=11.0),u (x/D=11.5),u (x/D=12.0),u (x/D=12.5),u (x/D=13.0),u (x/D=13.5)
-1.99947863698591,10.0864101854623,10.0551617687963,10.0205836364172,9.99052541816904,9.95590649656993,9.79264847653721,9.70300153627987,9.64647784426291,9.60831505945645,9.56941193060944,9.51090278074066
-1.98170549354603,10.0876287825734,10.0524721425064,10.0148242958581,9.97883024150804,9.93934285480202,9.75185995681333,9.67223707977473,9.62149650344136,9.5813912450355,9.53218989344909,9.47619957507314
-1.96393235010616,10.0865002310629,10.0485831683336,10.0078209125238,9.96435965768003,9.92193968892118,9.70882934941428,9.64091076741694,9.59446453425491,9.54983262892138,9.49186702029674,9.44279622705418
-1.94615920666628,10.0847736121151,10.0463515627744,9.99968272963081,9.94913195605971,9.90355552152278,9.6665390264231,9.60650993531345,9.56361136485654,9.51336714971204,9.45362824136935,9.40771565257518
-1.92838606322641,10.0850313377588,10.0450461016472,9.9904808830809,9.93272333905546,9.88589647412727,9.62260764869052,9.57045584821257,9.52663991120999,9.4751813368106,9.41636297997539,9.36754082229583
-1.91061291978653,10.0879693915147,10.0418001876518,9.97896350134831,9.91662355303725,9.86780720723265,9.57740202566574,9.5311044773818,9.48535486769813,9.43605435003922,9.37815291140004,9.32107140893153
-1.89283977634666,10.0904153088256,10.0334082504703,9.96676887836288,9.90002355349203,9.84775126601814,9.53219409638679,9.48938175440536,9.44041298297728,9.39594090097588,9.33628431735723,9.27276984537685
-1.87506663290678,10.0880139015406,10.0208527502773,9.95120927407843,9.8800795987325,9.82019402949832,9.48804394349854,9.44672168771604,9.39570058054002,9.35078938602957,9.28983593844272,9.22196438281685
-1.85729348946691,10.0776824515493,10.0045999328254,9.92936805947615,9.85320111360949,9.78628525590929,9.4398233823234,9.40277514208565,9.34883386749451,9.29977411118917,9.23620156840123,9.16884545835251
-1.83952034602703,10.0608972959978,9.98587784004415,9.89860359283078,9.82043072906061,9.7455445934348,9.38866642161224,9.35450055341562,9.29576098191806,9.24151245517696,9.1797389176074,9.11237825536954
-1.82174720258716,10.0395489287502,9.9612357254913,9.8634719474335,9.77951705877956,9.70038135141735,9.33529731300268,9.3030142041348,9.23207389434087,9.17588927925095,9.12184873297372,9.05327073006488
-1.80397405914728,10.0148284626212,9.92984335803247,9.8255217375757,9.73138662929568,9.64825634091429,9.28203436095196,9.24380958361706,9.16222699313582,9.10515367212798,9.06080975473147,8.98578958746426
-1.78620091570741,9.984603560024,9.89148254963007,9.78431091241308,9.67507511207367,9.59019604732799,9.22553743087045,9.17523762338613,9.09164115124551,9.03811234800123,8.99178440122028,8.91176875392993
-1.76842777226753,9.95028048565344,9.84716122824737,9.73529064259052,9.61579903851358,9.52556744340278,9.16799707949146,9.09929366227028,9.02749367597359,8.97707949322595,8.9176676560603,8.83430052695973
-1.75065462882766,9.91244722996798,9.7974053209031,9.67976532431053,9.55395326787325,9.45819976154521,9.10894639327688,9.02702552432963,8.96866037597221,8.92074973988822,8.83917233602635,8.75810832877517
-1.73288148538778,9.87080947351175,9.74866414941123,9.61824186146715,9.49356644629781,9.38869166778918,9.0496731677302,8.96411081248525,8.9096594087632,8.86208649395503,8.76238480471685,8.68363777070352
