y/D,u (x/D=6.5),u (x/D=7.0),u (x/D=7.5),u (x/D=8.0),u (x/D=8.5),u (x/D=11.0),u (x/D=11.5),u (x/D=12.0),u (x/D=12.5),u (x/D=13.0),u (x/D=13.5)
-1.99947863698591,10.140636365153,10.1142077330685,10.0848186610756,10.0684522917214,10.0794585231015,10.1127217569595,10.0984920217613,10.0664140003109,10.0252960182678,9.99152158262242,9.96274676497158
-1.98170549354603,10.1408193367323,10.1127341792333,10.0829223023626,10.0669738834206,10.0770872003368,10.1069109984972,10.0854536912708,10.0504363683199,10.0115852712444,9.97800667457586,9.94778977792487
-1.96393235010616,10.1437509896859,10.1115902583255,10.0822952917561,10.0667618828157,10.0741494642106,10.1037477923787,10.0726351421219,10.0359183919993,9.99705825986672,9.96310836293592,9.93003107643032
-1.94615920666628,10.148850688342,10.1125574161272,10.081901261695,10.0667572936532,10.0710205756337,10.0990475780148,10.0604877862334,10.0225748231695,9.98112763899656,9.94765652760762,9.90736626154287
-1.92838606322641,10.1518474950224,10.1141835369469,10.0803318776408,10.0636889960036,10.0674260508827,10.0880686528946,10.0480832433278,10.0089088158522,9.96407117360857,9.92937906380222,9.88017062564726
-1.91061291978653,10.1505500888618,10.1132865052554,10.0757358072871,10.056400583949,10.0611430988938,10.0715561710601,10.0332701232115,9.99445460626366,9.94536649651344,9.90775141731504,9.85222951070072
-1.89283977634666,10.1449272286029,10.1074020116762,10.0695757015427,10.0449494880524,10.0526976692055,10.0514323533851,10.0156094481573,9.97752528612803,9.92506103890691,9.88139682669749,9.82830270843601
-1.87506663290678,10.1360378177012,10.097781510489,10.0618372807962,10.0333937036688,10.0440981538839,10.0307628935366,9.99528806282516,9.95780589595307,9.90184446947601,9.85271386667588,9.80926032593351
-1.85729348946691,10.1245791305048,10.0867854383445,10.0528917615372,10.0229512092578,10.0363567910383,10.0093712859289,9.97458413722527,9.93315227770994,9.87675797473068,9.8255267399689,9.79172214148285
-1.83952034602703,10.1138215664424,10.0782316041746,10.0425212448976,10.0148601831093,10.0250974337514,9.98714623555565,9.95219452053623,9.90586965358724,9.85205838680564,9.80273355164699,9.76895253285169
-1.82174720258716,10.1074318078973,10.0728039929061,10.0322388508611,10.0075321190705,10.0104686938758,9.96294775557769,9.92759399145172,9.87673421109825,9.82838069249886,9.78028089663382,9.74056988278046
